2025-06-09 20:17:50,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+XGBFeatureExpert+LGBMFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.4987
2025-06-09 20:17:52,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+XGBFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.7925
2025-06-09 20:17:54,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+XGBFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.09,valid_log_loss=0.6329
2025-06-09 20:17:56,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+XGBFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.4993
2025-06-09 20:17:58,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+LGBMFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.04,valid_log_loss=0.7976
2025-06-09 20:18:00,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+LGBMFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.09,valid_log_loss=0.633
2025-06-09 20:18:02,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+LGBMFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.5021
2025-06-09 20:18:04,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+KNNFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.15,valid_log_loss=0.7969
2025-06-09 20:18:06,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+KNNFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.12,valid_log_loss=0.7924
2025-06-09 20:18:09,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+RFFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.6324
2025-06-09 20:18:11,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+LRFeatureExpert+XGBFeatureExpert,phase=fit,seconds=2.25,valid_log_loss=0.2306
2025-06-09 20:18:13,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+LRFeatureExpert+LGBMFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.2305
2025-06-09 20:18:15,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+LRFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.7884
2025-06-09 20:18:17,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+LRFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.2679
2025-06-09 20:18:19,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+LRFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.08,valid_log_loss=0.2304
2025-06-09 20:18:21,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+XGBFeatureExpert+LGBMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.2299
2025-06-09 20:18:23,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+XGBFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.7825
2025-06-09 20:18:25,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+XGBFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.2752
2025-06-09 20:18:27,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+XGBFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.2304
2025-06-09 20:18:29,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+LGBMFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.09,valid_log_loss=0.8001
2025-06-09 20:18:32,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+LGBMFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.08,valid_log_loss=0.2748
2025-06-09 20:18:34,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+LGBMFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.2305
2025-06-09 20:18:36,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+KNNFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.08,valid_log_loss=0.8014
2025-06-09 20:18:38,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+KNNFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.09,valid_log_loss=0.7944
2025-06-09 20:18:40,<frozen runpy>,pid=6318,model=Gate_CrossEncExpert+RFFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.08,valid_log_loss=0.262
2025-06-09 20:18:42,<frozen runpy>,pid=6318,model=Gate_LRFeatureExpert+XGBFeatureExpert+LGBMFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.6126
2025-06-09 20:18:44,<frozen runpy>,pid=6318,model=Gate_LRFeatureExpert+XGBFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.7824
2025-06-09 20:18:46,<frozen runpy>,pid=6318,model=Gate_LRFeatureExpert+XGBFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.12,valid_log_loss=0.6321
2025-06-09 20:18:48,<frozen runpy>,pid=6318,model=Gate_LRFeatureExpert+XGBFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.08,valid_log_loss=0.6133
2025-06-09 20:18:50,<frozen runpy>,pid=6318,model=Gate_LRFeatureExpert+LGBMFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.781
2025-06-09 20:18:52,<frozen runpy>,pid=6318,model=Gate_LRFeatureExpert+LGBMFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.09,valid_log_loss=0.6321
2025-06-09 20:18:55,<frozen runpy>,pid=6318,model=Gate_LRFeatureExpert+LGBMFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.13,valid_log_loss=0.6126
